active_risk_flags,feasible,first_action_delta_from_reference,primary_risk_family,score_delta_vs_conservative_stabilize,score_delta_vs_zero_bonus_winner,step,template_name,violation_count,violation_field_distribution,violation_reason_distribution,would_beat_zero_bonus_winner
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,532,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,533,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,533,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,533,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,533,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,533,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,534,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,534,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,534,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,534,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,534,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,535,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,535,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,535,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,535,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,535,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,536,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,536,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,536,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,536,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,536,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,537,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,537,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,537,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,537,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,537,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,538,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,538,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,538,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,538,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,538,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,539,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,539,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,539,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,539,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,539,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,540,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,540,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,540,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,540,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,540,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.0806250000894072,611,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0791249996423723,611,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.005250000000000088,-0.07199999964237225,611,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.0032499989271165264,-0.07400000071525581,611,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.07875000008940714,611,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.0806250000894072,612,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0791249996423723,612,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.005250000000000088,-0.07199999964237225,612,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.0032499989271165264,-0.07400000071525581,612,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.07875000008940714,612,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.0806250000894072,613,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0791249996423723,613,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.005250000000000088,-0.07199999964237225,613,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.0032499989271165264,-0.07400000071525581,613,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.07875000008940714,613,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.0806250000894072,614,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0791249996423723,614,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.005250000000000088,-0.07199999964237225,614,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.0032499989271165264,-0.07400000071525581,614,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.07875000008940714,614,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.06462500044703501,615,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0631250000000001,615,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.0027500007152556627,-0.0640000007152558,615,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.013375000789761615,-0.07462500078976175,615,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.06275000044703494,615,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0033750004470348705,-0.06462500044703501,616,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",dew_or_humidity,-0.00187499999999996,-0.0631250000000001,616,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.0027500007152556627,-0.0640000007152558,616,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.013375000789761615,-0.07462500078976175,616,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",dew_or_humidity,-0.0015000004470347994,-0.06275000044703494,616,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.001875000000000071,-0.0631250000000001,623,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.001875000000000071,-0.0631250000000001,623,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",canopy_dew_lt1,-0.039374999552965195,-0.10062499955296522,623,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.04999998807907102}",canopy_dew_lt1,-0.045208333333333295,-0.10645833333333332,623,conservative_stabilize_canopy_dew,0,{},{},False
